product_code,step_num,step_type,step_name,step_desc,work_time,checker
SMBL_____,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
SMBL_____,100,유의사항,작업자 유의사항,*원료투입시 100메쉬 여과 거칠 것,,
SNIR001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SNIR001,2,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 용해한다. (실온 / 5분)",,
SNIR001,3,제조공정,"점증제
용해",위상을 교반하면서 2110(natrosol)을 뭉치지 않도록 조금씩 흩뜨려 넣는다. 이후 가온을 개시하여 83-86℃를 유지하며 30분이상 격렬히 교반한다. (natrosol 완전용해 중요),,
SNIR001,4,제조공정,이   송,수상의 균질하게 용해된 것을 확인한 후 메인탱크로 위상을 여과 이송후 교반한다,,
SNIR001,5,제조공정,혼   합,31**을 투입 교반한 후 50℃까지 냉각한다.,,
SNIR001,6,제조공정,혼   합,"41**을 각각 투입 교반한다
(41**파트는 투입 전 별도용해조에서 Stirrer로 교반하여 완전 용해한다)",,
SNIR001,7,제조공정,혼   합,"   51**, 61**을 투입하고 충분히 교반한다.
 (두 파트끼리 섞이면 침전물이 생기므로 시차를 두고 투입할 것)
   (H: 1500rpm, P:30rpm, t: 5분)",,
SNIR001,8,제조공정,부  상,33℃까지 냉각탈포하여 부상한다.,,
SOBBP00,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SOBBP00,2,제조공정,"가온
용해","메인탱크에 원료 11**, 12**, 13**파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SOBBP00,3,제조공정,냉각개시,"위 상의 용해확인 후 원료 1410 파트를 투입하고
60℃ 까지 냉각한다.",,
SOBBP00,4,제조공정,"향, 첨가제
색소 투입","향(21**), 첨가제(31**), 색소(41**) 파트를 투입하여 교반한다.",,
SOBBP00,5,제조공정,"여  과
종  료",33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
SOBCLM7,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SOBCLM7,2,제조공정,"가온
용해","메인탱크에 원료 11, 12, 13를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SOBCLM7,3,제조공정,냉각개시,"위 상의 용해확인 후 원료 21 파트를 투입하고
60℃ 까지 냉각한다.",,
SOBCLM7,4,제조공정,"향, 첨가제,
 색소 투입","향과 첨가제, 색소(해당시) 파트를 투입하여 교반한다.",,
SOBCLM7,5,제조공정,"여  과
종  료",33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
SOFCP00,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SOFCP00,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SOFCP00,3,제조공정,유상 용해,유상용해조에 11**- 13**를 넣고 72-75℃로 가온용해한다,,
SOFCP00,4,제조공정,수상 용해,"수상용해조에 21**, 2210을 넣고  72-75℃로 가온용해한다",,
SOFCP00,5,제조공정,검화,"메인탱크로 유상을 이송후 수상을 천천히 이송해 검화한다.
( Homo: 1000rpm, P:20rpm, T: 72-75℃  t: 30분 )",,
SOFCP00,6,제조공정,냉각,31**을 투입후 60℃로 교반 냉각한다,,
SOFCP00,7,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하며 냉각한다",,
SOFCP00,8,제조공정,부상,32℃까지 냉각하여 점/경도 확인후 부상한다.,,
SOFCP00,100,유의사항,작업자 유의사항,*일정 점/경도가 생성되기 전까지 교반을 종료하지 말 것,,
SOIRP00,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SOIRP00,2,제조공정,수상 용해,수상용해조에 11**을 넣고 78-80℃로 가온용해한다,,
SOIRP00,3,제조공정,"점증제
용해","위상에 21**을 넣고 78-80℃로 가온용해한다
(Natrosol을 뭉치지 않게 조금씩 퍼뜨려 투입한다)",,
SOIRP00,4,제조공정,이   송,메인탱크로 위상을 여과 이송후 교반한다,,
SOIRP00,5,제조공정,혼   합,"3110, 4110을 투입 교반한 후 50℃까지 냉각한다.",,
SOIRP00,6,제조공정,혼   합,"51**을 투입 교반한다
(51**파트는 미리 Sterrer로 충분히 교반한다)",,
SOIRP00,7,제조공정,"혼   합
냉   각","61**, 71**을 차례로 투입 교반하고, 냉각한다
(두 파트끼리 섞이면 침전물이 생기므로 시차를 두고 투입할 것)",,
SOIRP00,8,제조공정,부상,33℃까지 냉각하여 부상한다.,,
SOIRP00,100,유의사항,작업자 유의사항,* 투명 점액상,,
SORSLM2,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SORSLM2,2,제조공정,"점증제
분산",별도용해조에서 Glyerin(1240)에 Esaflor(1230)을 넣고 Premix한다,,
SORSLM2,3,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
SORSLM2,4,제조공정,유상 용해,"유상용해조에 21**, 22**를 넣고  78-80℃로 가온용해한다",,
SORSLM2,5,제조공정,이  송,"메인탱크로 수상을 여과이송하고 STAC-30(1310)을 
여과투입하여 혼합교반 한다. ",,
SORSLM2,6,제조공정,유  화,"메인탱크로 유상을 여과이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 10분 )",,
SORSLM2,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
SORSLM2,8,제조공정,"향, 첨가제
투입","31**, 41**, 51**, 61**, 71**, 8110을 투입교반하고,
 냉각, 탈포한다",,
SORSLM2,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
SOSPLM2,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SOSPLM2,2,제조공정,"점증제
분산","1110,1120을 Stirrer로 premix한 후 수상용해조에 1210(실온)
와 함께 투입 5분간 분산한다.",,
SRHC_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SRHC_____,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SRHC_____,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Carbopol 940을 넣고 Stirrer로 
용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SRHC_____,4,제조공정,수상 용해,수상용해조에 11**- 14**을 넣고 78-80℃로 가온용해한다,,
SRHC_____,5,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
SRHC_____,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
SRHC_____,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다. (31**은 미리 분산한다)
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
SRHC_____,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
SRHC_____,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
SRHC_____,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
SRHC_____,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
SSBC002,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC002,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC002,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC002,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC002,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC002,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC002,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC002,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBL_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBL_____,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SSBL_____,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSBL_____,4,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
SSBL_____,5,제조공정,유상 용해,유상용해조에 21**- 23**를 넣고  78-80℃로 가온용해한다,,
SSBL_____,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
SSBL_____,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
SSBL_____,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
SSBL_____,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
SSBL_____,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
SSBL_____,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
SSCD_______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSCD_______,2,제조공정,가온용해,용해조에 11을 넣고 70-75℃로 가온용해한다,,
SSCD_______,3,제조공정,"색소, 향
투입",색소와 향을 투입하여 교반한다.,,
SSCD_______,4,제조공정,충   전,50-60℃를 유지하며 용기에 충전한다.,,
SSHC_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSHC_____,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SSHC_____,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Carbopol 940 넣고 Stirrer로 
용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSHC_____,4,제조공정,수상 용해,수상용해조에 11**- 14**을 넣고 78-80℃로 가온용해한다,,
SSHC_____,5,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
SSHC_____,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
SSHC_____,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
SSHC_____,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
SSHC_____,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
SSHC_____,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
SSHC_____,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
SSSR001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSSR001,2,제조공정,"점증제
분  산","별도용해조에서 정제수(2110)에 Carbopol 940 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSSR001,3,제조공정,"투  입
교  반",메인탱크에서 11**을 투입하고 75-80℃가온하여 교반용해한다.  ,,
SSSR001,4,제조공정,"투  입
교  반","위상의 투명용해 확인후 분산된 점증제(21**)을 여과투입하여 교반한다
(Homo: 1500rpm, P: 30rpm, t: 2분)",,
SSSR001,5,제조공정,"투  입
교  반","위 메인탱크에 3110(sf-1)을 투입하여 고르게 분산한다
(Homo: 1500rpm, P: 30rpm, t: 2분)",,
SSSR001,6,제조공정,"투  입
교  반","위 메인탱크에 4110(vivapur)을 투입하여 고르게 분산한다
(Homo: 1500rpm, P: 30rpm, t: 1분)",,
SSSR001,7,제조공정,중화,"위 메인탱크에 51**(TEA part)을 투입하여 고르게 교반한다.
(Homo: 2500rpm, P: 30rpm, t: 1분)",,
SSSR001,8,제조공정,"투  입
교  반","61**을 충분히 교반한 뒤 , 71**와 함께 메인탱크에 투입하여 고르게 분산한다
(Homo: 2000rpm, P: 30rpm, t: 2분)",,
SSSR001,9,제조공정,"투  입
교  반","위 메인탱크에 8110을 투입하여 알갱이가 깨지지 않게 가볍게 혼합한다. (Homo: 2000rpm, P: 30rpm, t: 5-10초)",,
SSSR001,10,제조공정,"냉  각
탈  포
부  상",35℃까지 냉각하며(P: 20rpm) 완전탈포 후 부상한다. ,,
SSSR001,100,유의사항,작업자 유의사항,61** (향+유화제 part) 투입전 반드시 교반해 줄 것.,,
TOAP001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
TOAP001,2,제조공정,"점증제
분 산","별도용해조에서 21** 을 Stirrer로 교반용해한다. 
(실온 / 완전용해 확인)",,
TOAP001,3,제조공정,혼 합,메인용해조에서 11**  교반하며 파우더상 원료12**을 넣어 용해킨 후 이어서 1310을 투입 교반 용해한다. (30-35℃),,
TOAP001,4,제조공정,혼 합,메인탱크에 점증제 파트(21**)을 투입하여 교반한다.,,
TOAP001,5,제조공정,혼 합,"위상에 31**, 3210을 투입하며 교반한다",,
TOAP001,6,제조공정,혼 합,41**을 미리 교반하여 완전히 용해후 위상에 투입하여 교반한다.   (41**을 전기곤로에서 50℃ 정도로 교반하며 먼저 용해 후 4210(MPO)를 가해 전체를 50℃로 가온하여 교반할것. 교반 미비시 투명도 저하 원인),,
TOAP001,7,제조공정,혼 합,51**을 미리 용해하여 위상에 투입 교반한다.,,
TOAP001,8,제조공정,"혼 합
종 료","61**, 7110을 투입 교반하여 종료한다.",,
TOAP002,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
TOAP002,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
TOAP002,3,제조공정,수상 용해,"수상용해조에 11**, 12**, 13**, 14**을 넣고 78-80℃로 가온용해한다. 
(13**, 14** 은 투입전 따로 고르게 분산한다)",,
TOAP002,4,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
TOAP002,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
TOAP002,6,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
TOAP002,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
TOAP002,8,제조공정,"향, 첨가제
투입","41**, 51**(용해), 61** 을 투입교반하고, 냉각,탈포한다",,
TOAP002,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
TOAP002,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
TOAP003,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
TOAP003,2,제조공정,"가용화파트
용해","별도용해조에서 21** 투입후 Stirrer로 교반한 뒤 2220을 투입하고 교반용해한다. (완전용해 확인, 50℃)",,
TOAP003,3,제조공정,수상 용해,메인용해조에서 미온수(32-38℃)의 정제수(1110)를 교반하며 파우더상 원료11**을 넣어 용해킨 후 12**을 투입 교반 용해한다. ,,
TOAP003,4,제조공정,수상이송,메인탱크에 가용화파트(2***)을 투입하여 교반한다.,,
TOAP003,5,제조공정,수상이송,"3110, 41**, 51**을 차례로 투입하며 교반한다",,
TOAP003,6,제조공정,혼 합,투명도 확인 후 종료한다.,,
VMBA001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMBA001,2,제조공정,수상 용해,수상용해조에서 11**을 74-78℃로 가온하며 교반용해한다. ,,
VMBA001,3,제조공정,수상 용해,위상이 완전용해된 것을 확인하고 12**을 투입하여 가볍게 혼합한다. (메인믹서 이송직전 시행),,
VMBA001,4,제조공정,유상 용해,유상용해조에 2***을 넣고 74-78℃로 가온용해한다,,
VMBA001,5,제조공정,유   화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:30rpm, T: 74-78℃  t: 5분 )",,
VMBA001,6,제조공정,"냉각
혼합","60℃까지 냉각탈포 후 향(3110), 첨가제(41**)을 혼합교반한다.
(paddle 감속 20rpm)",,
VMBA001,7,제조공정,"냉각탈포
부상","33℃까지 냉각, 탈포하여 부상한다.",,
VMBA001,100,유의사항,작업자 유의사항,"* Homo 속도 및 시간에 따라 점도차 크므로 일정하게 할 것.
* 100kg제조탱그 기준공정
",,
VMBC_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMBC_____,2,제조공정,"가온
용해","메인탱크에 원료 11**, 12**, 를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
VMBC_____,3,제조공정,냉각개시,"위 상의 용해확인 후 원료 21** 파트를 투입하고
60℃ 까지 냉각한다.",,
VMBC_____,4,제조공정,"향, 첨가제,
 색소 투입","향과 첨가제, 색소(해당시) 파트를 투입하여 교반한다.",,
VMBC_____,5,제조공정,"여  과
종  료",33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
VMCP001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMCP001,2,제조공정,"가온
용해",11**를 용해조에서 63-66도로 가온용해한다.,,
VMCP001,3,제조공정,혼합교반,"메인믹서에서 11**을 이송후, 에탈올(2110)을 투입교반한다.",,
VMCP001,4,제조공정,혼합교반,"메인믹서를 교반하면서 3110, 4110, 5***, 61**을 차례로 투입한다. (1분 간격)
이때 각각의 상이 투명하게 용해된 것을 확인하며 진행한다.",,
VMCP001,5,제조공정,혼합교반,"  위 상을 호모믹싱하여 종료한다.
  (H: 2500rpm / 5min)",,
VMCP001,6,제조공정,부   상,200메쉬 여과하여 종료한다.,,
VMHS_______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMHS_______,2,제조공정,용  해,메인믹서에 1110을 칭량한다. (실온),,
VMHS_______,3,제조공정,"혼  합
용  해","별도용해조에서 2***을 Stirrer로 충분히 교반용해한다.
 (5분이상, 실온)",,
VMHS_______,4,제조공정,"혼  합
용  해","위상을 메인믹서에 투입하여 충분히 교반 용해한다.
 (5분이상, 실온)",,
VMHS_______,5,제조공정,"혼  합
용  해","위 혼합상이 투명한 것을 확인하고 3110을 투입하여 고르게 교반 용해한다.
 (10분이상, 실온)",,
VMHS_______,6,제조공정,"여  과
종  료",100메쉬 여과하여 종료한다.,,
VMOL001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMOL001,2,제조공정,용  해,메인믹서에 1110을 칭량한다. (실온),,
VMOL001,3,제조공정,"혼  합
용  해","별도용해조에서 2***을 Stirrer로 충분히 교반용해한다.
 (5분, 실온)",,
VMOL001,4,제조공정,"혼  합
용  해","위상을 메인믹서에 투입하여 충분히 교반 용해한다.
 (5분, 실온)",,
VMOL001,5,제조공정,"혼  합
용  해","위 혼합상이 투명한 것을 확인하고 3110을 투입하여 고르게 교반 용해한다.
 (10분, 실온)",,
VMOL001,6,제조공정,"색 소
첨가제
혼 합","위상에 41**, 51**을 투입하여 고르게 교반 용해한다.
 (5분, 실온)  *색소는 연구소 의뢰",,
VMOL001,7,제조공정,"여  과
종  료",100메쉬 여과하여 종료한다.,,
VMPF______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMPF______,2,제조공정,"가온
용해",11**를 용해조에서 63-66도로 가온용해한다.,,
VMPF______,3,제조공정,혼합교반,"메인믹서에서 11**을 이송후, 에탈올(2110)을 투입교반한다.",,
VMPF______,4,제조공정,혼합교반,"메인믹서를 교반하면서 3110, 4110, 5***을 차례로 투입한다. (1분 간격)
이때 각각의 상이 투명하게 용해된 것을 확인하며 진행한다.",,
VMPF______,5,제조공정,혼합교반,"  위 상을 호모믹싱하여 종료한다.
  (H: 2500rpm / 5min)",,
VMPF______,6,제조공정,부   상,200메쉬 여과하여 종료한다.,,
VMRS005,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMRS005,2,제조공정,"점증제
분산",별도용해조에서 PG(1220)에 Esaflor(1210)을 넣고 Premix한다,,
VMRS005,3,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
VMRS005,4,제조공정,유상 용해,유상용해조에 21**를 넣고  78-80℃로 가온용해한다,,
VMRS005,5,제조공정,이  송,"메인탱크로 수상을 여과이송하고 STAC-30(1310)을 
여과투입하여 혼합교반 한다. ",,
VMRS005,6,제조공정,유  화,"메인탱크로 유상을 여과이송후 유화한다
( Homo: 3500rpm, P:30rpm, T: 78-80℃  t: 10분 )",,
VMRS005,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
VMRS005,8,제조공정,"향, 첨가제
투입","31**, 41**, 51**, 6***, 71**을 투입교반하고, 냉각, 탈포한다
(각 파트 미리 혼합해 균질화해 투입할 것)",,
VMRS005,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
VMRS005,100,유의사항,작업자 유의사항,*투명용기 제품,,
VMSF001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMSF001,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Carbopol 940 넣고 Stirrer로 
용해한다.  (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
VMSF001,3,제조공정,"알콜파트
용해",별도용해조에서 4***을 넣고 Stirrer로 교반하며 투명용해한다.  (실온),,
VMSF001,4,제조공정,수상 용해,수상용해조에서 11** 을 투입하고 가온용해한다. (T: 60℃),,
VMSF001,5,제조공정,혼합,메인탱크로 위상을 이송하고 2110을 투입교반한다. (실온),,
VMSF001,6,제조공정,혼합,메인탱크에 점증제분산파트(31**)을 투입교반한다,,
VMSF001,7,제조공정,혼합,메인탱크로 미리 분산한 알콜파트(41**)을 투입하여 혼합한다,,
VMSF001,8,제조공정,혼합,"메인탱크로 51** 투입후 교반한다
( Homo: 2000rpm, P:30rpm, T: 실온  t: 5분 )",,
VMSF001,9,제조공정,혼합,위 상의 투명확인 후 61**을 투입교반한다.,,
VMSF001,10,제조공정,"탈포
부상",감압하여 완전탈포한 후 부상한다.,,
VMSF001,100,유의사항,작업자 유의사항,"*메인탱크에 투입시 100메쉬 여과 거칠 것
",,
VMSP007,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMSP007,2,제조공정,"점증제
분산","1110,1120을 Stirrer로 premix한 후 수상용해조에 1210(실온)
와 함께 투입 5분간 분산한다.",,
VMSP014,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMSP014,2,제조공정,"점증제
분산","1110,1120을 Stirrer로 premix한 후 수상용해조에 1210(실온)
와 함께 투입 5분간 분산한다.",,
VMSP_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMSP_____,2,제조공정,"점증제
분산","1110,1120을 Stirrer로 premix한 후 수상용해조에 1210(실온)
와 함께 투입 5분간 분산한다.",,
VMSS001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VMSS001,2,제조공정,수상 용해,수상용해조에 11**을 용해후 12**을 넣고 78-80℃로 가온용해한다. (12**은 따로 교반하여 투입할 것),,
VMSS001,3,제조공정,유상 용해,유상용해조에 3***를 넣고  78-80℃로 가온용해한다,,
VMSS001,4,제조공정,파우더 분산, 81**을 별도용해조에서 Stirrer로 고르게 분산한다.,,
VMSS001,5,제조공정,이  송,"메인탱크로 수상을 여과이송하고 STAC-30(2110)을 
여과투입하여 혼합교반 한다. ",,
VMSS001,6,제조공정,1차 유화,"메인탱크로 유상을 여과이송하고, 4110을 투입하여 유화한다
( Homo: 3500rpm, P:30rpm, T: 78-80℃  t: 5분 )",,
VMSS001,7,제조공정,"냉각
2차 유화","65℃ 까지 냉각 후 51**, 61**, 71**, 81**을 차례로 투입하여 혼합한다.
 ( Homo: 3500rpm, P:30rpm, T: 60-65℃  t: 5분 )",,
VMSS001,8,제조공정,부상,패들 감속(15rpm)하여 33℃까지 냉각탈포하여 부상한다.,,
VMSS001,100,유의사항,작업자 유의사항,*2차유화 온도 중요함.,,
VTBC______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VTBC______,2,제조공정,"가온
용해","메인탱크에 원료 11** - 13**를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
VTBC______,3,제조공정,냉각개시,"위 상의 용해확인 후 원료 1410 파트를 투입하고
60℃ 까지 냉각한다.",,
VTBC______,4,제조공정,"향, 첨가제
색소 투입","향, 첨가제, 색소 파트를 투입하여 교반한다.",,
VTBC______,5,제조공정,"여  과
종  료",33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
VTBL_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
