product_code,semi_product_code,step_num,step_type,step_name,step_desc,work_time,checker
MLHC009,BMLHC0090,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC011,,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC012,,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC013,,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC014,BMLHC0140,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC015,BMLHC0150,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC016,BMLHC0160,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC017,BMLHC0170,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC018,BMLHC0180,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC019,BMLHC0190,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC020,BMLHC0200,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC3T2,BMLHC0200,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHCK18,BMLHC0180,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHCK19,BMLHC0190,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHCK20,BMLHC0200,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC001,,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC002,,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC003,,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC004,,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC005,,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC006,BMLHC0060,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC007,BMLHC0070,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC008,BMLHC0080,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC009,BMLHC0090,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC011,,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC012,,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC013,,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC014,BMLHC0140,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC015,BMLHC0150,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC016,BMLHC0160,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC017,BMLHC0170,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC018,BMLHC0180,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC019,BMLHC0190,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC020,BMLHC0200,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC3T2,BMLHC0200,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHCK18,BMLHC0180,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHCK19,BMLHC0190,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHCK20,BMLHC0200,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC001,,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC002,,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC003,,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC004,,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC005,,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC006,BMLHC0060,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC007,BMLHC0070,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC008,BMLHC0080,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC009,BMLHC0090,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC011,,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC012,,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC013,,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC014,BMLHC0140,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC015,BMLHC0150,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC016,BMLHC0160,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC017,BMLHC0170,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC018,BMLHC0180,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC019,BMLHC0190,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC020,BMLHC0200,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC3T2,BMLHC0200,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHCK18,BMLHC0180,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHCK19,BMLHC0190,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHCK20,BMLHC0200,7,제조공정,부상,"43℃까지 냉각하여 부상한다. 
(크림성상 완성후 5분 정도 더 교반하고 정지)",,
MLHC001,,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC002,,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC003,,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC004,,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC005,,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC006,BMLHC0060,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC007,BMLHC0070,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC008,BMLHC0080,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC009,BMLHC0090,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC011,,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC012,,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC013,,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC014,BMLHC0140,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC015,BMLHC0150,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC016,BMLHC0160,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC017,BMLHC0170,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC018,BMLHC0180,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC019,BMLHC0190,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC020,BMLHC0200,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC3T2,BMLHC0200,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHCK18,BMLHC0180,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHCK19,BMLHC0190,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHCK20,BMLHC0200,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
MLHC001,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC002,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC003,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC004,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC005,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC006,BMLHC0060,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC007,BMLHC0070,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC008,BMLHC0080,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC009,BMLHC0090,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC011,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC012,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC013,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC014,BMLHC0140,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC015,BMLHC0150,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC016,BMLHC0160,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC017,BMLHC0170,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC018,BMLHC0180,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC019,BMLHC0190,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC020,BMLHC0200,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC3T2,BMLHC0200,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHCK18,BMLHC0180,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHCK19,BMLHC0190,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHCK20,BMLHC0200,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC001,,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC002,,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC003,,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC004,,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC005,,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC006,BMLHC0060,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC007,BMLHC0070,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC008,BMLHC0080,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC009,BMLHC0090,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC011,,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC012,,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC013,,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC014,BMLHC0140,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC015,BMLHC0150,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC016,BMLHC0160,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC017,BMLHC0170,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC018,BMLHC0180,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC019,BMLHC0190,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC020,BMLHC0200,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC3T2,BMLHC0200,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHCK18,BMLHC0180,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHCK19,BMLHC0190,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHCK20,BMLHC0200,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
MLHC001,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC002,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC003,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC004,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC005,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC006,BMLHC0060,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC007,BMLHC0070,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC008,BMLHC0080,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC009,BMLHC0090,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC011,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC012,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC013,,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC014,BMLHC0140,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC015,BMLHC0150,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC016,BMLHC0160,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC017,BMLHC0170,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC018,BMLHC0180,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC019,BMLHC0190,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC020,BMLHC0200,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC3T2,BMLHC0200,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHCK18,BMLHC0180,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHCK19,BMLHC0190,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHCK20,BMLHC0200,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
MLHC001,,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC002,,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC003,,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC004,,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC005,,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC006,BMLHC0060,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC007,BMLHC0070,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC008,BMLHC0080,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC009,BMLHC0090,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC011,,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC012,,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC013,,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC014,BMLHC0140,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC015,BMLHC0150,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC016,BMLHC0160,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC017,BMLHC0170,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC018,BMLHC0180,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC019,BMLHC0190,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC020,BMLHC0200,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC3T2,BMLHC0200,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHCK18,BMLHC0180,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHCK19,BMLHC0190,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHCK20,BMLHC0200,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
MLHC001,,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC002,,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC003,,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC004,,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC005,,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC006,BMLHC0060,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC007,BMLHC0070,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC008,BMLHC0080,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC009,BMLHC0090,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC011,,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC012,,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC013,,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC014,BMLHC0140,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC015,BMLHC0150,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC016,BMLHC0160,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC017,BMLHC0170,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC018,BMLHC0180,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC019,BMLHC0190,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC020,BMLHC0200,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC3T2,BMLHC0200,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHCK18,BMLHC0180,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHCK19,BMLHC0190,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHCK20,BMLHC0200,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC001,,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC002,,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC003,,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC004,,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC005,,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC006,BMLHC0060,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC007,BMLHC0070,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC008,BMLHC0080,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC009,BMLHC0090,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC011,,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC012,,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC013,,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC014,BMLHC0140,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC015,BMLHC0150,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC016,BMLHC0160,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC017,BMLHC0170,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC018,BMLHC0180,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC019,BMLHC0190,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC020,BMLHC0200,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC3T2,BMLHC0200,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHCK18,BMLHC0180,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHCK19,BMLHC0190,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHCK20,BMLHC0200,9,제조공정,"향, 첨가제
투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
MLHC001,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC002,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC003,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC004,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC005,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC006,BMLHC0060,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC007,BMLHC0070,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC008,BMLHC0080,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC009,BMLHC0090,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC011,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC012,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC013,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC014,BMLHC0140,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC015,BMLHC0150,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC016,BMLHC0160,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC017,BMLHC0170,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC018,BMLHC0180,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC019,BMLHC0190,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC020,BMLHC0200,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC3T2,BMLHC0200,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHCK18,BMLHC0180,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHCK19,BMLHC0190,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHCK20,BMLHC0200,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC001,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
