process_id,step_num,step_type,step_name,step_desc,work_time,checker
519af87c-8616-41e5-8d7c-8c3d13e31f25,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
519af87c-8616-41e5-8d7c-8c3d13e31f25,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
519af87c-8616-41e5-8d7c-8c3d13e31f25,3,제조공정,점증제 분산,"별도용해조에서 정제수에 Carbopol 940 넣고 Stirrer로 용해한다. (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
519af87c-8616-41e5-8d7c-8c3d13e31f25,4,제조공정,수상 용해,수상용해조에 11**- 14**을 넣고 78-80℃로 가온용해한다,,
519af87c-8616-41e5-8d7c-8c3d13e31f25,5,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고 78-80℃로 가온용해한다,,
519af87c-8616-41e5-8d7c-8c3d13e31f25,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 78-80℃ t: 3분 )",,
519af87c-8616-41e5-8d7c-8c3d13e31f25,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 70-75℃ t: 5분 )",,
519af87c-8616-41e5-8d7c-8c3d13e31f25,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
519af87c-8616-41e5-8d7c-8c3d13e31f25,9,제조공정,"향, 첨가제 투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
519af87c-8616-41e5-8d7c-8c3d13e31f25,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
519af87c-8616-41e5-8d7c-8c3d13e31f25,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
2c079b0b-fe74-48af-bfa0-ecebbf103f45,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
2c079b0b-fe74-48af-bfa0-ecebbf103f45,2,제조공정,점증제 분 산,"별도용해조에서 정제수(2110)에 Carbopol 940 넣고 Stirrer로 용해한다. (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
2c079b0b-fe74-48af-bfa0-ecebbf103f45,3,제조공정,투 입 교 반,메인탱크에서 11**을 투입하고 75-80℃가온하여 교반용해한다.,,
2c079b0b-fe74-48af-bfa0-ecebbf103f45,4,제조공정,투 입 교 반,"위상의 투명용해 확인후 분산된 점증제(21**)을 여과투입하여 교반한다 (Homo: 1500rpm, P: 30rpm, t: 2분)",,
2c079b0b-fe74-48af-bfa0-ecebbf103f45,5,제조공정,투 입 교 반,"위 메인탱크에 3110(sf-1)을 투입하여 고르게 분산한다 (Homo: 1500rpm, P: 30rpm, t: 2분)",,
2c079b0b-fe74-48af-bfa0-ecebbf103f45,6,제조공정,투 입 교 반,"위 메인탱크에 4110(vivapur)을 투입하여 고르게 분산한다 (Homo: 1500rpm, P: 30rpm, t: 1분)",,
2c079b0b-fe74-48af-bfa0-ecebbf103f45,7,제조공정,중화,"위 메인탱크에 51**(TEA part)을 투입하여 고르게 교반한다. (Homo: 2500rpm, P: 30rpm, t: 1분)",,
2c079b0b-fe74-48af-bfa0-ecebbf103f45,8,제조공정,투 입 교 반,"61**을 충분히 교반한 뒤 , 71**와 함께 메인탱크에 투입하여 고르게 분산한다 (Homo: 2000rpm, P: 30rpm, t: 2분)",,
2c079b0b-fe74-48af-bfa0-ecebbf103f45,9,제조공정,투 입 교 반,"위 메인탱크에 8110을 투입하여 알갱이가 깨지지 않게 가볍게 혼합한다. (Homo: 2000rpm, P: 30rpm, t: 5-10초)",,
2c079b0b-fe74-48af-bfa0-ecebbf103f45,10,제조공정,냉 각 탈 포 부 상,35℃까지 냉각하며(P: 20rpm) 완전탈포 후 부상한다.,,
2c079b0b-fe74-48af-bfa0-ecebbf103f45,100,유의사항,작업자 유의사항,61** (향+유화제 part) 투입전 반드시 교반해 줄 것.,,
1562859a-fb5c-4ef6-a759-1ff96cb6e604,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
1562859a-fb5c-4ef6-a759-1ff96cb6e604,2,제조공정,점증제 분 산,별도용해조에서 21** 을 Stirrer로 교반용해한다. (실온 / 완전용해 확인),,
1562859a-fb5c-4ef6-a759-1ff96cb6e604,3,제조공정,혼 합,메인용해조에서 11** 교반하며 파우더상 원료12**을 넣어 용해킨 후 이어서 1310을 투입 교반 용해한다. (30-35℃),,
1562859a-fb5c-4ef6-a759-1ff96cb6e604,4,제조공정,혼 합,메인탱크에 점증제 파트(21**)을 투입하여 교반한다.,,
1562859a-fb5c-4ef6-a759-1ff96cb6e604,5,제조공정,혼 합,"위상에 31**, 3210을 투입하며 교반한다",,
1562859a-fb5c-4ef6-a759-1ff96cb6e604,6,제조공정,혼 합,41**을 미리 교반하여 완전히 용해후 위상에 투입하여 교반한다. (41**을 전기곤로에서 50℃ 정도로 교반하며 먼저 용해 후 4210(MPO)를 가해 전체를 50℃로 가온하여 교반할것. 교반 미비시 투명도 저하 원인),,
1562859a-fb5c-4ef6-a759-1ff96cb6e604,7,제조공정,혼 합,51**을 미리 용해하여 위상에 투입 교반한다.,,
1562859a-fb5c-4ef6-a759-1ff96cb6e604,8,제조공정,혼 합 종 료,"61**, 7110을 투입 교반하여 종료한다.",,
6a51d33d-1f70-48fd-9436-e3d6ed3e68fe,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
6a51d33d-1f70-48fd-9436-e3d6ed3e68fe,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
6a51d33d-1f70-48fd-9436-e3d6ed3e68fe,3,제조공정,수상 용해,"수상용해조에 11**, 12**, 13**, 14**을 넣고 78-80℃로 가온용해한다. (13**, 14** 은 투입전 따로 고르게 분산한다)",,
6a51d33d-1f70-48fd-9436-e3d6ed3e68fe,4,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고 78-80℃로 가온용해한다,,
6a51d33d-1f70-48fd-9436-e3d6ed3e68fe,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 78-80℃ t: 3분 )",,
6a51d33d-1f70-48fd-9436-e3d6ed3e68fe,6,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 70-75℃ t: 5분 )",,
6a51d33d-1f70-48fd-9436-e3d6ed3e68fe,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
6a51d33d-1f70-48fd-9436-e3d6ed3e68fe,8,제조공정,"향, 첨가제 투입","41**, 51**(용해), 61** 을 투입교반하고, 냉각,탈포한다",,
6a51d33d-1f70-48fd-9436-e3d6ed3e68fe,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
6a51d33d-1f70-48fd-9436-e3d6ed3e68fe,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
56b40860-1d27-4b3b-9863-db68b3c10771,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
56b40860-1d27-4b3b-9863-db68b3c10771,2,제조공정,가용화파트 용해,"별도용해조에서 21** 투입후 Stirrer로 교반한 뒤 2220을 투입하고 교반용해한다. (완전용해 확인, 50℃)",,
56b40860-1d27-4b3b-9863-db68b3c10771,3,제조공정,수상 용해,메인용해조에서 미온수(32-38℃)의 정제수(1110)를 교반하며 파우더상 원료11**을 넣어 용해킨 후 12**을 투입 교반 용해한다.,,
56b40860-1d27-4b3b-9863-db68b3c10771,4,제조공정,수상이송,메인탱크에 가용화파트(2***)을 투입하여 교반한다.,,
56b40860-1d27-4b3b-9863-db68b3c10771,5,제조공정,수상이송,"3110, 41**, 51**을 차례로 투입하며 교반한다",,
56b40860-1d27-4b3b-9863-db68b3c10771,6,제조공정,혼 합,투명도 확인 후 종료한다.,,
f685972f-40e1-4f56-9f73-096d1118ccf3,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
f685972f-40e1-4f56-9f73-096d1118ccf3,2,제조공정,수상 용해,수상용해조에서 11**을 74-78℃로 가온하며 교반용해한다.,,
f685972f-40e1-4f56-9f73-096d1118ccf3,3,제조공정,수상 용해,위상이 완전용해된 것을 확인하고 12**을 투입하여 가볍게 혼합한다. (메인믹서 이송직전 시행),,
f685972f-40e1-4f56-9f73-096d1118ccf3,4,제조공정,유상 용해,유상용해조에 2***을 넣고 74-78℃로 가온용해한다,,
f685972f-40e1-4f56-9f73-096d1118ccf3,5,제조공정,유 화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:30rpm, T: 74-78℃ t: 5분 )",,
f685972f-40e1-4f56-9f73-096d1118ccf3,6,제조공정,냉각 혼합,"60℃까지 냉각탈포 후 향(3110), 첨가제(41**)을 혼합교반한다. (paddle 감속 20rpm)",,
f685972f-40e1-4f56-9f73-096d1118ccf3,7,제조공정,냉각탈포 부상,"33℃까지 냉각, 탈포하여 부상한다.",,
f685972f-40e1-4f56-9f73-096d1118ccf3,100,유의사항,작업자 유의사항,* Homo 속도 및 시간에 따라 점도차 크므로 일정하게 할 것. * 100kg제조탱그 기준공정,,
51cff0ad-c959-4b01-a87f-cbdfe74e731e,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
51cff0ad-c959-4b01-a87f-cbdfe74e731e,2,제조공정,가온 용해,"메인탱크에 원료 11**, 12**, 를 넣고 80℃로 가열용해한다. Pad 20rpm",,
51cff0ad-c959-4b01-a87f-cbdfe74e731e,3,제조공정,냉각개시,위 상의 용해확인 후 원료 21** 파트를 투입하고 60℃ 까지 냉각한다.,,
51cff0ad-c959-4b01-a87f-cbdfe74e731e,4,제조공정,"향, 첨가제, 색소 투입","향과 첨가제, 색소(해당시) 파트를 투입하여 교반한다.",,
51cff0ad-c959-4b01-a87f-cbdfe74e731e,5,제조공정,여 과 종 료,33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
7ba66cdc-b790-48d1-b059-6ad87a4752b9,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
7ba66cdc-b790-48d1-b059-6ad87a4752b9,2,제조공정,가온 용해,11**를 용해조에서 63-66도로 가온용해한다.,,
7ba66cdc-b790-48d1-b059-6ad87a4752b9,3,제조공정,혼합교반,"메인믹서에서 11**을 이송후, 에탈올(2110)을 투입교반한다.",,
7ba66cdc-b790-48d1-b059-6ad87a4752b9,4,제조공정,혼합교반,"메인믹서를 교반하면서 3110, 4110, 5***, 61**을 차례로 투입한다. (1분 간격) 이때 각각의 상이 투명하게 용해된 것을 확인하며 진행한다.",,
7ba66cdc-b790-48d1-b059-6ad87a4752b9,5,제조공정,혼합교반,위 상을 호모믹싱하여 종료한다. (H: 2500rpm / 5min),,
7ba66cdc-b790-48d1-b059-6ad87a4752b9,6,제조공정,부 상,200메쉬 여과하여 종료한다.,,
349c1900-5c1e-4bf2-ac8d-a9db3d59b96a,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
349c1900-5c1e-4bf2-ac8d-a9db3d59b96a,2,제조공정,용 해,메인믹서에 1110을 칭량한다. (실온),,
349c1900-5c1e-4bf2-ac8d-a9db3d59b96a,3,제조공정,혼 합 용 해,"별도용해조에서 2***을 Stirrer로 충분히 교반용해한다. (5분이상, 실온)",,
349c1900-5c1e-4bf2-ac8d-a9db3d59b96a,4,제조공정,혼 합 용 해,"위상을 메인믹서에 투입하여 충분히 교반 용해한다. (5분이상, 실온)",,
349c1900-5c1e-4bf2-ac8d-a9db3d59b96a,5,제조공정,혼 합 용 해,"위 혼합상이 투명한 것을 확인하고 3110을 투입하여 고르게 교반 용해한다. (10분이상, 실온)",,
349c1900-5c1e-4bf2-ac8d-a9db3d59b96a,6,제조공정,여 과 종 료,100메쉬 여과하여 종료한다.,,
8d62365b-b420-4965-ad97-f18771fa5706,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
8d62365b-b420-4965-ad97-f18771fa5706,2,제조공정,용 해,메인믹서에 1110을 칭량한다. (실온),,
8d62365b-b420-4965-ad97-f18771fa5706,3,제조공정,혼 합 용 해,"별도용해조에서 2***을 Stirrer로 충분히 교반용해한다. (5분, 실온)",,
8d62365b-b420-4965-ad97-f18771fa5706,4,제조공정,혼 합 용 해,"위상을 메인믹서에 투입하여 충분히 교반 용해한다. (5분, 실온)",,
8d62365b-b420-4965-ad97-f18771fa5706,5,제조공정,혼 합 용 해,"위 혼합상이 투명한 것을 확인하고 3110을 투입하여 고르게 교반 용해한다. (10분, 실온)",,
8d62365b-b420-4965-ad97-f18771fa5706,6,제조공정,색 소 첨가제 혼 합,"위상에 41**, 51**을 투입하여 고르게 교반 용해한다. (5분, 실온) *색소는 연구소 의뢰",,
8d62365b-b420-4965-ad97-f18771fa5706,7,제조공정,여 과 종 료,100메쉬 여과하여 종료한다.,,
0b487a00-c239-428c-b006-2913c89193b4,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
0b487a00-c239-428c-b006-2913c89193b4,2,제조공정,가온 용해,11**를 용해조에서 63-66도로 가온용해한다.,,
0b487a00-c239-428c-b006-2913c89193b4,3,제조공정,혼합교반,"메인믹서에서 11**을 이송후, 에탈올(2110)을 투입교반한다.",,
0b487a00-c239-428c-b006-2913c89193b4,4,제조공정,혼합교반,"메인믹서를 교반하면서 3110, 4110, 5***을 차례로 투입한다. (1분 간격) 이때 각각의 상이 투명하게 용해된 것을 확인하며 진행한다.",,
0b487a00-c239-428c-b006-2913c89193b4,5,제조공정,혼합교반,위 상을 호모믹싱하여 종료한다. (H: 2500rpm / 5min),,
0b487a00-c239-428c-b006-2913c89193b4,6,제조공정,부 상,200메쉬 여과하여 종료한다.,,
7acb8b8d-32c1-44ce-9525-ed893628405f,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
7acb8b8d-32c1-44ce-9525-ed893628405f,2,제조공정,점증제 분산,별도용해조에서 PG(1220)에 Esaflor(1210)을 넣고 Premix한다,,
7acb8b8d-32c1-44ce-9525-ed893628405f,3,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
7acb8b8d-32c1-44ce-9525-ed893628405f,4,제조공정,유상 용해,유상용해조에 21**를 넣고 78-80℃로 가온용해한다,,
7acb8b8d-32c1-44ce-9525-ed893628405f,5,제조공정,이 송,메인탱크로 수상을 여과이송하고 STAC-30(1310)을 여과투입하여 혼합교반 한다.,,
7acb8b8d-32c1-44ce-9525-ed893628405f,6,제조공정,유 화,"메인탱크로 유상을 여과이송후 유화한다 ( Homo: 3500rpm, P:30rpm, T: 78-80℃ t: 10분 )",,
7acb8b8d-32c1-44ce-9525-ed893628405f,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
7acb8b8d-32c1-44ce-9525-ed893628405f,8,제조공정,"향, 첨가제 투입","31**, 41**, 51**, 6***, 71**을 투입교반하고, 냉각, 탈포한다 (각 파트 미리 혼합해 균질화해 투입할 것)",,
7acb8b8d-32c1-44ce-9525-ed893628405f,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
7acb8b8d-32c1-44ce-9525-ed893628405f,100,유의사항,작업자 유의사항,*투명용기 제품,,
531e57e5-091c-450e-9b6f-4975c342c9f6,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
531e57e5-091c-450e-9b6f-4975c342c9f6,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Carbopol 940 넣고 Stirrer로 용해한다. (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
531e57e5-091c-450e-9b6f-4975c342c9f6,3,제조공정,알콜파트 용해,별도용해조에서 4***을 넣고 Stirrer로 교반하며 투명용해한다. (실온),,
531e57e5-091c-450e-9b6f-4975c342c9f6,4,제조공정,수상 용해,수상용해조에서 11** 을 투입하고 가온용해한다. (T: 60℃),,
531e57e5-091c-450e-9b6f-4975c342c9f6,5,제조공정,혼합,메인탱크로 위상을 이송하고 2110을 투입교반한다. (실온),,
531e57e5-091c-450e-9b6f-4975c342c9f6,6,제조공정,혼합,메인탱크에 점증제분산파트(31**)을 투입교반한다,,
531e57e5-091c-450e-9b6f-4975c342c9f6,7,제조공정,혼합,메인탱크로 미리 분산한 알콜파트(41**)을 투입하여 혼합한다,,
531e57e5-091c-450e-9b6f-4975c342c9f6,8,제조공정,혼합,"메인탱크로 51** 투입후 교반한다 ( Homo: 2000rpm, P:30rpm, T: 실온 t: 5분 )",,
531e57e5-091c-450e-9b6f-4975c342c9f6,9,제조공정,혼합,위 상의 투명확인 후 61**을 투입교반한다.,,
531e57e5-091c-450e-9b6f-4975c342c9f6,10,제조공정,탈포 부상,감압하여 완전탈포한 후 부상한다.,,
531e57e5-091c-450e-9b6f-4975c342c9f6,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
6e0aea0b-4160-4cf9-a3f4-a8ec2516df60,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
6e0aea0b-4160-4cf9-a3f4-a8ec2516df60,2,제조공정,점증제 분산,"1110,1120을 Stirrer로 premix한 후 수상용해조에 1210(실온) 와 함께 투입 5분간 분산한다.",,
161d0967-f85d-48f4-a673-4e667d3b9133,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
161d0967-f85d-48f4-a673-4e667d3b9133,2,제조공정,점증제 분산,"1110,1120을 Stirrer로 premix한 후 수상용해조에 1210(실온) 와 함께 투입 5분간 분산한다.",,
ff7507ba-2e96-44f1-8e74-6ab2e7968758,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
ff7507ba-2e96-44f1-8e74-6ab2e7968758,2,제조공정,점증제 분산,"1110,1120을 Stirrer로 premix한 후 수상용해조에 1210(실온) 와 함께 투입 5분간 분산한다.",,
3948040c-234a-4d1d-8876-6d7bc8da247d,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
3948040c-234a-4d1d-8876-6d7bc8da247d,2,제조공정,수상 용해,수상용해조에 11**을 용해후 12**을 넣고 78-80℃로 가온용해한다. (12**은 따로 교반하여 투입할 것),,
3948040c-234a-4d1d-8876-6d7bc8da247d,3,제조공정,유상 용해,유상용해조에 3***를 넣고 78-80℃로 가온용해한다,,
3948040c-234a-4d1d-8876-6d7bc8da247d,4,제조공정,파우더 분산,81**을 별도용해조에서 Stirrer로 고르게 분산한다.,,
3948040c-234a-4d1d-8876-6d7bc8da247d,5,제조공정,이 송,메인탱크로 수상을 여과이송하고 STAC-30(2110)을 여과투입하여 혼합교반 한다.,,
3948040c-234a-4d1d-8876-6d7bc8da247d,6,제조공정,1차 유화,"메인탱크로 유상을 여과이송하고, 4110을 투입하여 유화한다 ( Homo: 3500rpm, P:30rpm, T: 78-80℃ t: 5분 )",,
3948040c-234a-4d1d-8876-6d7bc8da247d,7,제조공정,냉각 2차 유화,"65℃ 까지 냉각 후 51**, 61**, 71**, 81**을 차례로 투입하여 혼합한다. ( Homo: 3500rpm, P:30rpm, T: 60-65℃ t: 5분 )",,
3948040c-234a-4d1d-8876-6d7bc8da247d,8,제조공정,부상,패들 감속(15rpm)하여 33℃까지 냉각탈포하여 부상한다.,,
3948040c-234a-4d1d-8876-6d7bc8da247d,100,유의사항,작업자 유의사항,*2차유화 온도 중요함.,,
8ee8d0bc-eca5-4682-b6c2-13dea60e35ac,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
8ee8d0bc-eca5-4682-b6c2-13dea60e35ac,2,제조공정,가온 용해,메인탱크에 원료 11** - 13**를 넣고 80℃로 가열용해한다. Pad 20rpm,,
8ee8d0bc-eca5-4682-b6c2-13dea60e35ac,3,제조공정,냉각개시,위 상의 용해확인 후 원료 1410 파트를 투입하고 60℃ 까지 냉각한다.,,
8ee8d0bc-eca5-4682-b6c2-13dea60e35ac,4,제조공정,"향, 첨가제 색소 투입","향, 첨가제, 색소 파트를 투입하여 교반한다.",,
8ee8d0bc-eca5-4682-b6c2-13dea60e35ac,5,제조공정,여 과 종 료,33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
d9e406c3-615a-4de8-801e-787702195419,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
d9e406c3-615a-4de8-801e-787702195419,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
d9e406c3-615a-4de8-801e-787702195419,3,제조공정,점증제 분산,"별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
d9e406c3-615a-4de8-801e-787702195419,4,제조공정,수상 용해,수상용해조에 11* - 15**을 넣고 78-80℃로 가온용해한다,,
d9e406c3-615a-4de8-801e-787702195419,5,제조공정,유상 용해,"유상용해조에 21**, 22**을 넣고 78-80℃로 가온용해한다",,
d9e406c3-615a-4de8-801e-787702195419,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 78-80℃ t: 3분 )",,
d9e406c3-615a-4de8-801e-787702195419,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 70-75℃ t: 5분 )",,
d9e406c3-615a-4de8-801e-787702195419,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
d9e406c3-615a-4de8-801e-787702195419,9,제조공정,"향, 첨가제 색소 투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
d9e406c3-615a-4de8-801e-787702195419,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
d9e406c3-615a-4de8-801e-787702195419,100,유의사항,작업자 유의사항,*원료투입시 100메쉬 여과 거칠 것,,
339f1fa2-1af3-4206-b2c2-6c926c7efc29,1,제조공정,청결상태 점 검,"1) 작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
339f1fa2-1af3-4206-b2c2-6c926c7efc29,2,제조공정,알콜파트 용해,2) 용해조에서 에탄올과 PCMX을 교반 용해한다.(투명용해 확인할 것),,
56f28509-944d-4565-82e4-8f54173f33b7,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
56f28509-944d-4565-82e4-8f54173f33b7,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
56f28509-944d-4565-82e4-8f54173f33b7,3,제조공정,유상 용해,유상용해조에 11**- 12**를 넣고 72-75℃로 가온용해한다,,
56f28509-944d-4565-82e4-8f54173f33b7,4,제조공정,수상 용해,"수상용해조에 21**, 2210을 넣고 72-75℃로 가온용해한다",,
56f28509-944d-4565-82e4-8f54173f33b7,5,제조공정,검화,"메인탱크로 유상을 이송후 수상을 천천히 이송해 검화한다. ( Homo: 1000rpm, P:20rpm, T: 72-75℃ t: 30분 )",,
56f28509-944d-4565-82e4-8f54173f33b7,6,제조공정,냉각,31**을 투입후 60℃로 교반 냉각한다,,
56f28509-944d-4565-82e4-8f54173f33b7,7,제조공정,"향, 첨가제 투입","41**, 51**, 61**을 투입교반하며 냉각한다",,
56f28509-944d-4565-82e4-8f54173f33b7,8,제조공정,부상,32℃까지 냉각하여 점/경도 확인후 부상한다.,,
56f28509-944d-4565-82e4-8f54173f33b7,100,유의사항,작업자 유의사항,*일정 점/경도가 생성되기 전까지 교반을 종료하지 말 것,,
840d44a9-064f-4a31-8998-d1d54e5610b1,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
840d44a9-064f-4a31-8998-d1d54e5610b1,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
840d44a9-064f-4a31-8998-d1d54e5610b1,3,제조공정,점증제 분산,"별도용해조에서 정제수에 Carbopol 940 넣고 Stirrer로 용해한다. (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
840d44a9-064f-4a31-8998-d1d54e5610b1,4,제조공정,수상 용해,수상용해조에 11**- 14**을 넣고 78-80℃로 가온용해한다,,
840d44a9-064f-4a31-8998-d1d54e5610b1,5,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고 78-80℃로 가온용해한다,,
840d44a9-064f-4a31-8998-d1d54e5610b1,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 78-80℃ t: 3분 )",,
840d44a9-064f-4a31-8998-d1d54e5610b1,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 70-75℃ t: 5분 )",,
840d44a9-064f-4a31-8998-d1d54e5610b1,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
840d44a9-064f-4a31-8998-d1d54e5610b1,9,제조공정,"향, 첨가제 투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
840d44a9-064f-4a31-8998-d1d54e5610b1,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
840d44a9-064f-4a31-8998-d1d54e5610b1,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
7e0b30fd-8ee4-406f-a1f5-a5df3e00601b,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
7e0b30fd-8ee4-406f-a1f5-a5df3e00601b,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
7e0b30fd-8ee4-406f-a1f5-a5df3e00601b,3,제조공정,수상 용해,수상용해조에 11**- 12**을 넣고 78-80℃로 가온용해한다,,
